clean,created_at,full_text,id,label,crowd_label
"[""elkhatib1"",""does"",""it"",""to"",""be"",""nice"",""and"",""would"",""you"",""be"",""what"",""is"",""nice"",""in"",""the""]",Sat Mar 20 11:12:26 +0000 2021,"RT @Dr_Elkhatib1: #What does it #cost to be nice?  #How and #why would you be #nice?  What is #being nice in the #FirstPlace?

#KU #IAN1 #I…",1.37E+18,pleasant,
"[""⚽️france"",""ligue"",""1"",""⏰match"",""time20032021"",""2130gmt55"",""💡predictions"",""11"",""✅analysis""]",Sat Mar 20 11:10:32 +0000 2021,"⚽️France Ligue 1

⏰Match Time:20-03-2021 21:30(GMT+5.5)

💡Predictions
#Nice 1-1 #Marseille

✅Analysis: https://t.co/Rjv2HDzOWf

#Ligue1 #football #footballtips #soccer #soccergame #sport https://t.co/2Jfa8cbpal",1.37E+18,pleasant,
"[""thanks"",""everyone"",""for"",""131"",""followers"",""i"",""couldnt"",""of"",""done"",""it"",""without"",""yous"",""all"",""of"",""my"",""followers"",""are"",""and"",""some"",""i…""]",Sat Mar 20 11:10:13 +0000 2021,RT @LewisIanGray1: Thanks everyone for 131 followers I couldn't of done it without you's. All of my followers are #Awesome #Nice and some I…,1.37E+18,pleasant,
"[""here"",""we"",""go"",""we"",""take"",""the"",""green"",""flag"",""for"",""the"",""69th"",""sebring"",""12"",""hour"",""today"",""we"",""roll"",""of"",""p3"",""after"",""a"",""great"",""qualifying"",""lap"",""from"",""gar"",""it"",""will"",""tough"",""and"",""grueling"",""race"",""but"",""we"",""look"",""forward"",""to"",""the"",""challenge""]",Sat Mar 20 11:09:00 +0000 2021,Here we go! We take the green flag for the 69th Sebring 12 hour today. We roll of P3 after a great qualifying lap from Gar. It will tough and grueling race but we look forward to the challenge #imsa #sebring12 #nice https://t.co/WlT0v13zaH,1.37E+18,pleasant,
"[""thanks"",""everyone"",""for"",""131"",""followers"",""i"",""couldnt"",""of"",""done"",""it"",""without"",""yous"",""all"",""of"",""my"",""followers"",""are"",""and"",""some"",""ive"",""even"",""played"",""with"",""some"",""and"",""really"",""are"",""generally"",""nice"",""im"",""going"",""to"",""post"",""some"",""of"",""my"",""gamer"",""user"",""names"",""if"",""you"",""wanna"",""add"",""and"",""play"",""your"",""choice""]",Sat Mar 20 11:08:49 +0000 2021,Thanks everyone for 131 followers I couldn't of done it without you's. All of my followers are #Awesome #Nice and some I've even played with some and really are generally nice I'm going to post some of my gamer user names if you wanna add and play  your choice:),1.37E+18,pleasant,
"[""the"",""derby"",""de"",""la"",""mediterranean"",""is"",""always"",""a"",""fiery"",""one"",""when"",""the"",""two"",""south"",""coast"",""rivals"",""meet"",""and"",""this"",""one"",""should"",""be"",""no"",""different"",""but"",""who"",""will"",""take"",""the"",""win"",""👀"",""all"",""markets"",""👇""]",Sat Mar 20 11:00:00 +0000 2021,"The Derby de la Mediterranean is always a fiery one when the two south coast rivals meet and this one should be no different.

But who will take the win? 👀

All markets 👇

https://t.co/LUYKa7taUw

#nice #marseille #ligue1",1.37E+18,pleasant,
"[""🌱weed🍁coke😤marron🙉mdma🔞dispo"",""de"",""suiteinbox"",""via"",""whatsapp33756961441🌱🚚commande"",""limite""]",Sat Mar 20 10:50:48 +0000 2021,🌱weed🍁Coke😤Marron🙉Mdma🔞Dispo de suite.....inbox via whatsapp+33756961441🌱🚚Commande limite #MonacoGP #beaulieu #eze #capdail #villefranchesurmer #slv06 #villeneuveloubet #antibes #cannes #mandelieu #grasse #biot #nicerendezvous #nrdv #nicefrance #nicecotedazur #nice06 #nice https://t.co/af6Sq0mxLC,1.37E+18,pleasant,
"[""which"",""one"",""are"",""you"",""excited"",""for""]",Sat Mar 20 10:37:37 +0000 2021,"Which one are you excited for?

#Koln #Dortmund #BorussiaDortmund #BVB #BVB09 #Bayern #BayernMunich #FCB #Stuttgart #Celta #CeltaVigo #Real #Madrid #RealMadrid #Valladolid #Sevilla #Nice #OGCNice #OM #Marseille #Everton #Manchester #ManchesterCity #ManCity #MCFC #MCI #365Scores https://t.co/FBpbWH18nT",1.37E+18,pleasant,
"[""hi"",""dear"",""elan"",""very"",""much"",""for"",""sharing"",""so"",""much"",""💕"",""to"",""the"",""of"",""our""]",Sat Mar 20 10:37:31 +0000 2021,"RT @Mareito2: @elangeorgemusic Hi dear Elan, #thankyou very much for sharing so much #love 💕 to the #nice #people of our #beautiful #world…",1.37E+18,pleasant,
"[""highs"",""for"",""today"",""checkout"",""your"",""temps"",""and"",""weather"",""at"",""news"",""freezing""]",Sat Mar 20 09:57:00 +0000 2021,"Highs for today.          Checkout  your Temps and Weather at https://t.co/HNLPnbqhEd           
#wx #weather #cold# #nice news  #cooling #flooding     #rain #storm  Freezing  #lows #usa  #colder #temps   #nws ##heat   #Saturday   #weekend https://t.co/hqvZLPeG0I",1.37E+18,pleasant,
"[""pleased"",""to"",""report"",""that"",""is"",""being"",""completely"",""ignored"",""in"",""nice"",""were"",""not"",""doing"",""it""]",Sat Mar 20 09:56:59 +0000 2021,Pleased to report that #confinement3 is being completely ignored in Nice. We're not doing it! #Nice,1.37E+18,pleasant,
[],Sat Mar 20 09:54:53 +0000 2021,RT @johnsongrenaud3: #ReactJS #Serverless #loT #Linux #PSG #france #weed #beuh #shit #cocaine #drogue #Toulouse #tourisme #toulon #Nice #Mo…,1.37E+18,pleasant,
"[""〽"",""blue"",""view"",""〽"",""✔"",""look"",""at"",""my"",""link"",""in"",""the"",""bio"",""✔""]",Sat Mar 20 09:54:32 +0000 2021,"〽 Blue view 〽
:
:
✔ Look at my link in the bio ✔
:
:
#artist #art #colours #blue #wall #like #nice #future #view #interesting #design #air #photography #colours #fresh #style #outdoor #greatness #stone #cool #best #artwork #dark #mipic #earth #up #shadows #nice #photograph https://t.co/YGbiKeAjwS",1.37E+18,pleasant,
"[""vats"",""for"",""to"",""or"",""vats""]",Sat Mar 20 09:52:13 +0000 2021,"RT @24_vats: #look for #nice #places to #STAY or #study @24_vats
#student #sikar #SSC #hostel #library #college #Exams #Kota #India #Delhi…",1.37E+18,pleasant,
"[""for"",""to"",""or"",""vats""]",Sat Mar 20 09:51:37 +0000 2021,"#look for #nice #places to #STAY or #study @24_vats
#student #sikar #SSC #hostel #library #college #Exams #Kota #India #Delhi #Pune #food #NCR #Noida #gurgaon #NEET #Jobs #unemployed #JEE #IIT #Jaipur #payingguest #ibps #highereducation #studybuddies #follobackforfolloback #India https://t.co/4EqcBKBvfm",1.37E+18,pleasant,
"[""snapchat""]",Sat Mar 20 09:39:11 +0000 2021,"#ReactJS #Serverless #loT #Linux #PSG #france #weed #beuh #shit #cocaine #drogue #Toulouse #tourisme #toulon #Nice #Monaco  #Montpellier #LOSC #Toulouse #Nice #Lyon7 #Paris #Lille  #Marseille #paris #citation #saintdenis #Python #javascript 
Snapchat https://t.co/mgat2RQ4nj https://t.co/uJhjj7XXxJ",1.37E+18,pleasant,
"[""hear"",""sabry"",""oconnell"",""this"",""is"",""it""]",Sat Mar 20 09:34:53 +0000 2021,RT @BerlinMusicStat: Hear SABRY OCONNELL - This is it #deephouse #Nice https://t.co/qP3oP4Ppos #Berlin #music #artists #djs #bands #events…,1.37E+18,pleasant,
"[""keeping"",""up"",""the"",""theme"",""of"",""ill"",""be"",""playing"",""tracks"",""with"",""a"",""humorous"",""slant"",""on"",""evelyn"",""lauries"",""jazzish"",""tomorrow"",""78p…""]",Sat Mar 20 09:11:00 +0000 2021,RT @redEvelyn: Keeping up the theme of #RedNoseDay I'll be playing tracks with a humorous slant on 'Evelyn Laurie's Jazz-ish' tomorrow 7-8p…,1.37E+18,pleasant,
"[""keeping"",""up"",""the"",""theme"",""of"",""ill"",""be"",""playing"",""tracks"",""with"",""a"",""humorous"",""slant"",""on"",""evelyn"",""lauries"",""jazzish"",""tomorrow"",""78pm"",""on"",""come"",""join"",""me"",""😎""]",Sat Mar 20 09:10:29 +0000 2021,Keeping up the theme of #RedNoseDay I'll be playing tracks with a humorous slant on 'Evelyn Laurie's Jazz-ish' tomorrow 7-8pm on @OrangeHatRadio1 Come join me 😎 #nice,1.37E+18,pleasant,
"[""both"",""of"",""my"",""x"",""doge"",""artworks"",""are"",""69"",""coincidence"",""i"",""think"",""not""]",Sat Mar 20 09:04:52 +0000 2021,"@digisuccubi Both of my @elonmusk x Doge artworks are .69 (#Nice). 
Coincidence? I think not. 
https://t.co/8Mc4DRXkiR https://t.co/fiaVya3C8u",1.37E+18,pleasant,
"[""check"",""out"",""the"",""newest"",""games"",""at"",""gamesclips""]",Sat Mar 20 09:00:02 +0000 2021,Check out the newest games at Gamesclips!   https://t.co/3VpbuukpiS #nice https://t.co/p8zbntnR90,1.37E+18,pleasant,
"[""hear"",""sabry"",""oconnell"",""this"",""is"",""it""]",Sat Mar 20 08:49:56 +0000 2021,Hear SABRY OCONNELL - This is it #deephouse #Nice https://t.co/qP3oP4Ppos #Berlin #music #artists #djs #bands #events #voting #indiemusic #singersongwriter #Entrepreneurship #community #news #vc #startup https://t.co/pJtlCWKC6i,1.37E+18,pleasant,
"[""do"",""not"",""routinely"",""transfuse"",""more"",""than"",""a"",""single"",""dose"",""of"",""platelets"",""reassess"",""the"",""patients"",""clinical"",""condition"",""and"",""check"",""their"",""p…""]",Sat Mar 20 08:22:11 +0000 2021,"RT @NHSDanny: Do not routinely transfuse more than a single dose of platelets.

Reassess the patient's clinical condition and check their p…",1.37E+18,pleasant,
"[""promote""]",Sat Mar 20 07:19:10 +0000 2021,"RT @DanWils42696605: Promote #Nice #lille #franceverte 
📺https://t.co/6iBnpf1S9c
#PSG 👽#Nantes #weed #LOSC #Lyon 🐔#rastabot #pau #Toulouse…",1.37E+18,pleasant,
"[""hi"",""dear"",""am"",""here"",""with"",""professional"",""massage"",""to"",""body"",""sex"",""and"",""good"",""ending"",""call"",""me"",""now"",""am"",""free"",""0541675463""]",Sat Mar 20 07:18:31 +0000 2021,Hi dear am here with professional massage #body to body #nice sex and good ending #please call me now am free 0541675463,1.37E+18,pleasant,
"[""i̇stirahat"",""keyfi"",""rest"",""and"",""pleasure""]",Sat Mar 20 07:18:18 +0000 2021,"İstirahat keyfi
Rest and pleasure
#ördek #rest #pleasure #nice #hayvanlar #güzel #photography #doğa #toprak #yeşil #beyaz #animals #design #köy #village https://t.co/7gWuN9VZZu",1.37E+18,pleasant,
"[""hear"",""dj"",""aris"",""style"",""dj"",""aris"",""style"",""mix"",""remix"",""the"",""weeknd"",""you"",""tears""]",Sat Mar 20 07:17:32 +0000 2021,RT @BerlinMusicStat: Hear DJ ARI'S STYLE - Dj ari's style MIX REMIX THE WEEKND@SAVE YOU TEARS@ #dancemusic #Nice https://t.co/LOnN1u3iRV #B…,1.37E+18,pleasant,
"[""date"",""positive"",""std"",""hiv"",""aids"",""single"",""lucson48"",""man"",""from"",""55"",""years""]",Sat Mar 20 07:16:31 +0000 2021,"Date Positive STD HIV AIDS Single lucson48, Man from #Nice, 55 years https://t.co/dd4jegtbw0",1.37E+18,pleasant,
"[""promote""]",Sat Mar 20 07:12:26 +0000 2021,"Promote #Nice #lille #franceverte 
📺https://t.co/6iBnpf1S9c
#PSG 👽#Nantes #weed #LOSC #Lyon 🐔#rastabot #pau #Toulouse 🔫#love https://t.co/6MEEH3Wgpl",1.37E+18,pleasant,
"[""new"",""mouse""]",Sat Mar 20 06:59:41 +0000 2021,new mouse #nice #wow #swag https://t.co/hf6gVverPS,1.37E+18,pleasant,
"[""weekend🤟""]",Sat Mar 20 06:43:56 +0000 2021,#Nice weekend🤟 https://t.co/qsEw5bV4yb,1.37E+18,pleasant,
"[""chick"",""norris"",""made"",""me"",""do"",""nice"",""guy"",""tenopause"",""refix"",""via"",""enjoy"",""d""]",Sat Mar 20 06:27:40 +0000 2021,Chick Norris - Made Me Do (Nice Guy Tenopause Refix) https://t.co/EXoXoDyMk1 via @YouTube @IAmCalibre #chicknorris #rap #HipHopMusic #dubstep #rapmusic #lookwhatyouvedone #lookwhatyoumademedo #nice #refix ENJOY!!! =D,1.37E+18,pleasant,
"[""nature"",""have"",""a"",""nice"",""day"",""and"",""stay"",""safe"",""twitter"",""friends"",""☀️🧘‍♂️🍀""]",Sat Mar 20 06:05:48 +0000 2021,"RT @lively_nature: Have a nice day and stay safe, Twitter friends! ☀️🧘‍♂️🍀

https://t.co/Mhx02mGEcs

#nature #naturelovers #livelynature #f…",1.37E+18,pleasant,
"[""du"",""ma"",""new"",""airforce"",""huh"",""sike"",""millennium"",""ring""]",Sat Mar 20 06:04:45 +0000 2021,Du ma new airforce huh  sike  Millennium ring  #fresh #awesome  #nice #millenniumring #asianboi18 https://t.co/ObRM9FZroc,1.37E+18,pleasant,
"[""📷"",""peekaboo"",""day"",""1"",""of"",""i"",""love"",""being"",""out"",""there"",""amongst"",""fellow"",""3"",""more"",""days"",""to"",""go""]",Sat Mar 20 05:37:17 +0000 2021,📷 Peekaboo Day 1 of #chicagohenge #chicagohenge2021 I love being out there amongst fellow #photographers 3 more days to go #chicago #henge #nice #nikonphotography #nikon #amateurphotographer #sunset #sunsetphotography #peekaboo... https://t.co/Vd6SNCrxBU,1.37E+18,pleasant,
"[""cafe"",""meets"",""boy【japanese"",""boys"",""life】""]",Sat Mar 20 05:37:14 +0000 2021,"Cafe Meets Boy【Japanese Boy's Life】
https://t.co/CL4CnOTouU

#jazz #record #shoes #coat #shopping #item #goods #tumblr #MaskedSinger #JustinBieber #movie #youtube #youtuber #blog #vlog #today #awesome #nice #smile #lookg #making #photo #magazine #actor #news #gossip #film #song",1.37E+18,pleasant,
"[""📷"",""peekaboo"",""day"",""1"",""of"",""i"",""love"",""being"",""out"",""there"",""amongst"",""fellow"",""3"",""more"",""days"",""to"",""go""]",Sat Mar 20 05:35:03 +0000 2021,📷 Peekaboo Day 1 of #chicagohenge #chicagohenge2021 I love being out there amongst fellow #photographers 3 more days to go #chicago #henge #nice #nikonphotography #nikon #amateurphotographer #sunset #sunsetphotography #peekaboo... https://t.co/pbDCxIFGNQ,1.37E+18,pleasant,
"[""that"",""level"",""tho"",""👀""]",Sat Mar 20 05:20:43 +0000 2021,@Spectpooheagles That level # tho... #nice 👀,1.37E+18,pleasant,
"[""vs"",""⏰kick"",""off"",""20032021"",""1659"",""saturday"",""✅verdict"",""this"",""game"",""has"",""a"",""great"",""psychological"",""advantage"",""marseille"",""should"",""win"",""this"",""game"",""👉visit"",""our"",""website"",""👉"",""for"",""amp""]",Sat Mar 20 05:18:10 +0000 2021,"#FranceLigue1 - #Nice VS #Marseille
⏰Kick off: 20-03-2021 16:59 Saturday

✅Verdict: This game has a great psychological advantage. Marseille should win this game

👉Visit our website: https://t.co/xmiKdkNXUP 
👉 for #Livescore | #Tips| #Predictions | #fixtures &amp; #Results| #Odds https://t.co/OsPCr59E62",1.37E+18,pleasant,excitement
"[""wow"",""i"",""really"",""mixed"",""bag"",""of"",""emotions""]",Sat Mar 20 05:15:59 +0000 2021,@ellouisesh @FionaCrossUK WOW I really mixed bag of emotions. #nice #SheReady,1.37E+18,pleasant,
"[""boom"",""tune"",""wa""]",Sat Mar 20 05:14:54 +0000 2021,@WellAffluent @jzmic Boom Tune WA #NICE,1.37E+18,pleasant,
"[""moved"",""out"",""of"",""my"",""some"",""weeks"",""not"",""to"",""have"",""to"",""look"",""at"",""mirrors"",""in"",""was…""]",Sat Mar 20 05:14:04 +0000 2021,RT @EmilioPradilla: Moved #mirrors out of my #bathrooms some weeks ago.#Nice not to have to look at myself.#Putin mirrors in #bathrooms was…,1.37E+18,pleasant,
"[""hey"",""hey"",""what"",""do"",""we"",""have"",""here"",""a"",""demon"",""in"",""angel"",""clothes🌹"",""•"",""•"",""•""]",Sat Mar 20 05:10:42 +0000 2021,"hey hey what do we have here? A demon in angel clothes🌹

•
•
•

#angel #demon #white #redlips #me #beautiful #feeling #fabulous #whiteclothes #baby #love #soul #good #bad #babygirl #nice #makeup #eyes #green #greeneyes https://t.co/PieJ3F86WC",1.37E+18,pleasant,
"[""the"",""nice"",""nice"",""1969""]",Sat Mar 20 04:50:44 +0000 2021,"RT @maclick: The Nice - Nice 1969

#thenice #nice #progrock #psychedelic #vinylcollectionpost https://t.co/mCy40VZk7y",1.37E+18,pleasant,
"[""check"",""out"",""porcellato"",""engineerings"",""we"",""plan"",""to"",""mint"",""500"",""numbered"",""unique"",""tokens"",""with"",""a"",""very"",""low"",""royalty"",""only"",""25"",""thanks""]",Sat Mar 20 04:50:01 +0000 2021,"#Nice, Check out Porcellato Engineering's #NFT's. We plan to mint 500 (numbered) unique token's with a very low royalty (only 2.5%). Thanks! https://t.co/ndEj0UVqbY",1.37E+18,pleasant,
"[""francis"",""after"",""1"",""day"",""of"",""the"",""ncaam"",""tournament"",""the"",""first"",""team"",""to"",""hit"",""69"",""points"",""is"",""140""]",Sat Mar 20 04:43:07 +0000 2021,"RT @matt__francis: After 1 day of the NCAAM tournament, the first team to hit 69 points is 14-0. #nice",1.37E+18,pleasant,
"[""after"",""1"",""day"",""of"",""the"",""ncaam"",""tournament"",""the"",""first"",""team"",""to"",""hit"",""69"",""points"",""is"",""140""]",Sat Mar 20 04:40:04 +0000 2021,"After 1 day of the NCAAM tournament, the first team to hit 69 points is 14-0. #nice",1.37E+18,pleasant,
"[""the"",""nice"",""nice"",""1969""]",Sat Mar 20 04:31:54 +0000 2021,"The Nice - Nice 1969

#thenice #nice #progrock #psychedelic #vinylcollectionpost https://t.co/mCy40VZk7y",1.37E+18,pleasant,
"[""17"",""seventeen"",""news"",""‘love"",""amp"",""letter’"",""repackage"",""album"",""track"",""list""]",Sat Mar 20 04:23:59 +0000 2021,"RT @pledis_17: [SEVENTEEN NEWS] ‘Love &amp; Letter’ repackage album TRACK LIST 
#20160704 #SEVENTEEN #아주NICE #VERY #NICE https://t.co/hTChhawjTm",1.37E+18,pleasant,
"[""ncaam"",""villanova"",""5"",""scored"",""now"",""leading"",""winthrop"",""12"",""69"",""to"",""60"",""045"",""2nd"",""half""]",Sat Mar 20 04:22:52 +0000 2021,"RT @NICEscoresbot: [NCAAM] Villanova (5) scored, now leading Winthrop (12) 69 to 60, 0:45 2ND HALF. #nice",1.37E+18,pleasant,
"[""ncaam"",""villanova"",""5"",""scored"",""now"",""leading"",""winthrop"",""12"",""69"",""to"",""60"",""045"",""2nd"",""half""]",Sat Mar 20 04:19:57 +0000 2021,"[NCAAM] Villanova (5) scored, now leading Winthrop (12) 69 to 60, 0:45 2ND HALF. #nice",1.37E+18,pleasant,
"[""lows"",""for"",""tonight"",""checkout"",""your"",""temps"",""and"",""weather"",""at""]",Sat Mar 20 04:15:00 +0000 2021,"Lows for tonight.         Checkout  your Temps and Weather at https://t.co/HNLPnb8GMF           
#wx #weather #cold# #nice     #usa  #colder #temps   #nws #news  #cooling #flooding    #Friday   #weekend https://t.co/s43tnX47Li",1.37E+18,pleasant,
"[""project"",""do"",""it"",""fast""]",Sat Mar 20 03:56:28 +0000 2021,@expertoken #nice project do it fast,1.37E+18,pleasant,
"[""or"",""this"",""cute"",""little"",""bowl"",""of"",""jajangmyeon"",""the"",""simplest"",""pleasures"",""come"",""with"",""fresh"",""crunchy"",""cucumber"",""slices"",""😋""]",Sat Mar 20 03:47:15 +0000 2021,"or this cute little bowl of jajangmyeon

the simplest pleasures come with fresh crunchy cucumber slices 😋 #bliss #wow #damn #nice https://t.co/7Ri4qC9yH8",1.37E+18,pleasant,
"[""albatross"",""got"",""em"",""all"",""dead"",""what"",""a"",""clean"",""2"",""piece"",""can"",""you"",""spot"",""the"",""second"",""guy"",""having"",""fun"",""playing"",""pubg"",""with""]",Sat Mar 20 03:41:45 +0000 2021,"RT @Im_Albatross: Got 'em, all dead! What a clean 2 piece. Can you spot the second guy?
Having fun playing pubg with @notonmyscren 
#twitch…",1.37E+18,pleasant,
"[""funny"",""how"",""when"",""you are"",""the"",""one"",""who"",""needs"",""some"",""help"",""people"",""who"",""you are"",""always"",""there"",""for"",""are not / am not"",""there"",""for"",""you""]",Sat Mar 20 03:29:01 +0000 2021,"Funny how when you’re the one who needs some help, people who you’re always there for aren’t there for you. #nice",1.37E+18,pleasant,
"[""mr"",""chandy"",""visited"",""palakkad"",""amp"",""pathanamthitta"",""sorted"",""out"",""dissents"",""in"",""record"",""5"",""minutes"",""chandy"",""visiting"",""irikkur"",""today"",""to"",""settl…""]",Sat Mar 20 10:40:58 +0000 2021,"RT @thomasJins: Mr Chandy visited Palakkad &amp; Pathanamthitta sorted out dissents in record 5 minutes

Chandy visiting Irikkur today to settl…",1.37E+18,pleasant,
"[""at"",""bww"",""having"",""some"",""wings"",""and"",""a"",""john"",""daly"",""and"",""going"",""through"",""some"",""awesome"",""memories"",""but"",""it has / it is""]",Sat Mar 20 02:51:21 +0000 2021,"At BWW having some wings and a John Daly... and going through some AWESOME memories! #ItAintMacon, but it’s #AllGood https://t.co/rwbZ31ietc",1.37E+18,pleasant,
"[""sometimes"",""you"",""need"",""a"",""place"",""to"",""get"",""outdoors"",""and"",""relax"",""maybe"",""have"",""a"",""glass"",""of"",""great"",""wine"",""or"",""two"",""give"",""a"",""visit"",""where"",""its"",""always"",""all"",""good"",""🍷😉""]",Fri Mar 19 17:30:21 +0000 2021,"Sometimes you need a place to get outdoors and relax. Maybe have a glass  of great wine or two. Give @macchiawines a visit where it's always All Good! 🍷😉
.
.
.
#visitlodi #winery #allgood #winecountry #lodi #lovelodi #nature https://t.co/Q8JhWB4ODj",1.37E+18,pleasant,
"[""mr"",""chandy"",""visited"",""palakkad"",""amp"",""pathanamthitta"",""sorted"",""out"",""dissents"",""in"",""record"",""5"",""minutes"",""chandy"",""visiting"",""irikkur"",""today"",""to"",""settle"",""ongoing"",""minor"",""escalations"",""there"",""looks"",""ms"",""lathika"",""subash"",""is"",""withdrawing"",""rebel"",""independent"",""nomination"",""for"",""party"",""good""]",Fri Mar 19 11:01:26 +0000 2021,"Mr Chandy visited Palakkad &amp; Pathanamthitta sorted out dissents in record 5 minutes

Chandy visiting Irikkur today to settle ongoing  minor escalations there

Looks Ms Lathika Subash is withdrawing rebel independent nomination for party good!

#Updates #AllGood #Vote4UDF",1.37E+18,pleasant,
"[""have"",""you"",""tried"",""our"",""baby"",""balm"",""yet"",""not"",""just"",""for"",""babies"",""but"",""loved"",""by"",""grown"",""ups"",""too"",""made"",""using"",""natural"",""ingredients"",""make"",""it"",""all"",""good"",""for"",""even"",""very"",""delicate"",""dry"",""skin"",""💚"",""read"",""more""]",Fri Mar 19 08:39:03 +0000 2021,"Have you tried our Baby Balm yet? Not just for babies, but loved by grown ups too! Made using natural ingredients, make it all good for even very delicate, dry skin 💚
 Read More: https://t.co/KmTAVBM1eN 
#allgood #cleanbeauty #dryskin #veganfriendly https://t.co/EuJSSooyBL",1.37E+18,pleasant,pleasant
"[""picks"",""thursday✅"",""action💰"",""nearly"",""maximum"",""capacity"",""for"",""all"",""the"",""kids"",""at"",""the"",""dance✅"",""in"",""a"",""smooth"",""rhythm"",""5"",""of"",""the"",""last"",""7"",""days"",""have…""]",Thu Mar 18 21:36:55 +0000 2021,"RT @Capping_picks: THURSDAY✅
ACTION💰

Nearly MAXIMUM Capacity for all the Kids at the Dance✅

In a smooth Rhythm- 5 of the last 7 Days have…",1.37E+18,pleasant,
"[""super"",""busy"",""now"",""we"",""have"",""launched"",""but"",""its""]",Thu Mar 18 20:04:48 +0000 2021,"@HillingdonHour @5DChocolates Super busy now we have launched 

But it's #allgood 

#hillingdonhour",1.37E+18,pleasant,pleasant
"[""thursday✅"",""action💰"",""nearly"",""maximum"",""capacity"",""for"",""all"",""the"",""kids"",""at"",""the"",""dance✅"",""in"",""a"",""smooth"",""rhythm"",""5"",""of"",""the"",""last"",""7"",""days"",""have"",""been"",""a"",""winning"",""beat✅"",""yesterday"",""💰🧹🧹🧹"",""jump"",""on"",""for"",""a"",""ride"",""👈"",""✅""]",Thu Mar 18 15:25:32 +0000 2021,"THURSDAY✅
ACTION💰

Nearly MAXIMUM Capacity for all the Kids at the Dance✅

In a smooth Rhythm- 5 of the last 7 Days have been a Winning Beat✅

YESTERDAY = #NBA 💰🧹🧹🧹

Jump on for a ride @PicksCity 👈
#AllGood #Goteveryone ✅
👇click👇#TeamPicksCity 
https://t.co/noGcLmuLX9 https://t.co/2OegBACuCW",1.37E+18,pleasant,
"[""working"",""on"",""cut"",""outs"",""for"",""the"",""bullet"",""journal""]",Thu Mar 18 14:52:13 +0000 2021,Working on cut outs for the bullet journal #allgood https://t.co/sJqKCAx1KZ,1.37E+18,pleasant,
"[""and"",""we"",""appear"",""to"",""have"",""and"",""is"",""all""]",Thu Mar 18 13:28:44 +0000 2021,"RT @PearRaider: #NotNews24 | #UnbreaklingNews and #Weather 

We appear to have #Survived #StormChristophWaltz and #TheTruckCosy is all #Fin…",1.37E+18,pleasant,
"[""its"",""all"",""good"",""consummation"",""of"",""sale"",""after"",""so"",""many"",""challenges"",""we"",""finally"",""did"",""it"",""god"",""is"",""awesome🙏🏻🙏🏻🙏🏻"",""chillis"",""greenbelt""]",Thu Mar 18 12:12:07 +0000 2021,"It's all good! Consummation of sale after so many challenges. We finally did it! God is awesome🙏🏻🙏🏻🙏🏻
#done #allgood #realtorlife #kellerwilliams #trustedseller #trustedrealtor @ Chilli's Greenbelt https://t.co/hx7UzPFice",1.37E+18,pleasant,
"[""i"",""had"",""az"",""vaccine"",""5"",""weeks"",""ago"",""my"",""only"",""problem"",""was"",""my"",""arm"",""was"",""a"",""bit"",""tender""]",Thu Mar 18 02:02:50 +0000 2021,@snellyradio I had AZ vaccine 5 weeks ago - my only problem was my arm was a bit tender #Allgood✅,1.37E+18,pleasant,pleasant
"[""sanp"",""who has / who is"",""the"",""guy"",""trading"",""the"",""million"",""plus"",""at"",""92959""]",Thu Mar 18 01:11:53 +0000 2021,$SANP - who’s the guy trading the million plus at 9:29:59 - #allgood https://t.co/SqmWoTVHT0,1.37E+18,pleasant,
"[""new"",""shed"",""floor"",""with"",""marine"",""plywood"",""completed"",""all"",""good🧰🚐🏠🚪"",""☎️📲""]",Wed Mar 17 23:15:41 +0000 2021,RT @Tawroginski: New shed floor with marine plywood completed! All good.🧰🚐🏠🚪 ☎️📲 #windsor #propertymaintenance #carpentry #allgood #Handyma…,1.37E+18,pleasant,
"[""new"",""gateampfence"",""completed"",""all"",""good🧰🚐🏠🚪"",""☎️📲""]",Wed Mar 17 23:15:35 +0000 2021,RT @Tawroginski: New gate&amp;fence completed! All good.🧰🚐🏠🚪 ☎️📲 #windsor #propertymaintenance #carpentry #allgood #Handymanservices #handyman…,1.37E+18,pleasant,
"[""well"",""that"",""did not"",""work"",""out"",""how"",""i"",""wanted"",""to"",""might"",""as"",""well"",""stick"",""around"",""for"",""a"",""little"",""bit"",""more"",""at"",""the"",""office"",""then"",""i am"",""out"",""and"",""off"",""for"",""the"",""day"",""knocked"",""out"",""a"",""few"",""errands"",""so"",""it has / it is"",""more"",""than"",""a"",""wash""]",Wed Mar 17 23:06:52 +0000 2021,Well that didn’t work out how I wanted to might as well stick around for a little bit more at the office then I’m out and off for the day #AllGood knocked out a few errands so it’s more than a wash,1.37E+18,pleasant,
"[""new"",""shed"",""floor"",""with"",""marine"",""plywood"",""completed"",""all"",""good🧰🚐🏠🚪"",""☎️📲"",""🙂🙂🛠️""]",Wed Mar 17 22:43:15 +0000 2021,New shed floor with marine plywood completed! All good.🧰🚐🏠🚪 ☎️📲 #windsor #propertymaintenance #carpentry #allgood #Handymanservices #handyman #withGalaxy #s21plus 🙂🙂🛠️ https://t.co/d5mh8jxH5E,1.37E+18,pleasant,pleasant
