clean,created_at,full_text,id,label,crowd_label
"[""256"",""and"",""i"",""with"",""a"",""smooth"",""one"",""for"",""you"",""and"",""your"",""lover"",""this"",""weekend"",""out"",""now""]",Sat Mar 20 11:17:03 +0000 2021,"RT @yendxr21: @humphrey__256 and I with a smooth one for you and your lover this weekend OUT NOW.....
.
.
.
.
#mylover #ugandamusic #newwav…",1.37323E+18,happy,happy
"[""i"",""remember"",""asking"",""my"",""mum"",""as"",""a"",""child"",""“why"",""are"",""so"",""many"",""people"",""so"",""cruel”"",""and"",""she"",""said"",""“don’t"",""focus"",""on"",""the"",""bad"",""ones"",""focus"",""on"",""the"",""good"",""ones”"",""we"",""all"",""know"",""this"",""but"",""is"",""the"",""nicest"",""most"",""beautiful"",""soul"",""i have"",""ever"",""met"",""thank"",""you"",""so"",""much"",""❤️"",""💞💕❤️""]",Sat Mar 20 11:16:42 +0000 2021,"I remember asking my mum as a child “why are so many people so cruel?” and she said “don’t focus on the bad ones, focus on the good ones”. We all know this, but @MelRunsForFun is the nicest, most beautiful soul I’ve ever met. Thank you so much ❤️ #favouritequote #love 💞💕❤️ https://t.co/UbJC6vlj5P",1.37323E+18,happy,
"[""on"",""thatsundaywhen"",""the"",""moon"",""also"",""pretends"",""to"",""be"",""the"",""sun"",""》padma"",""river"",""bangladesh"",""》27022021""]",Sat Mar 20 11:16:35 +0000 2021,"On that_Sun-Day_when the moon also pretends to be the sun
》Padma River, Bangladesh
》27.02.2021
#Photos #photography #MyPhotography #photographer
 #nature #NaturePhotography   #concept #colorphotography #blackandwhitephotography #PhotoOfTheDay #art #love #like #bhfyp #Bangladesh https://t.co/ss3n09UkwR",1.37323E+18,happy,
"[""vest"",""harness"",""and"",""leash"",""for"",""small"",""medium"",""dogs""]",Sat Mar 20 11:16:33 +0000 2021,RT @MyFurryFrend: Vest Harness and Leash for Small Medium Dogs #love #nature https://t.co/VodNhQAXKb https://t.co/yQeAWuGpnp,1.37323E+18,happy,
"[""stay"",""with"",""me"",""🧪💘""]",Sat Mar 20 11:16:24 +0000 2021,"RT @MadBedlam: ""Stay with me..."" 🧪💘

#RE #sketch #fanart #residentevil #biohazard #williambirkin #annettebirkin #love https://t.co/QwV6qDku…",1.37323E+18,happy,
"[""watch"",""this"",""ennachi"",""episode"",""2"",""by""]",Sat Mar 20 11:16:12 +0000 2021,"watch this ""Ennachi episode 2"" by @veyilon 

https://t.co/R0zl4WRKp5

#veyilon #ennachi #webseries #love https://t.co/Z74tzQPvbJ",1.37323E+18,happy,
"[""cutepics""]",Sat Mar 20 11:16:06 +0000 2021,RT @vimin_cutepics: Besties✨#besties #vimin #BTS   #KimTaehyung #JIMIN #love https://t.co/G00d8MEjyr,1.37323E+18,happy,
"[""boy"",""ur"",""roots🚩"",""दुर्जनः"",""परिहर्तव्यो"",""विद्ययालंकृतोऽपि"",""सन्"",""।"",""मणिना"",""भूषितः"",""सर्पः"",""किमसौ"",""न"",""भयङ्करः।।"",""a"",""rogue"",""person"",""e…""]",Sat Mar 20 11:16:00 +0000 2021,"RT @Vague_Boy_: #Sanskrit #love ur Roots🚩
दुर्जनः परिहर्तव्यो विद्ययालंकृतोऽपि सन् । मणिना भूषितः सर्पः किमसौ न भयङ्करः।।

A Rogue Person E…",1.37323E+18,happy,
"[""✏️"",""drjdrooghaag"",""🔵"",""you"",""will"",""spend"",""5060"",""years"",""working"",""so"",""you"",""might"",""as"",""well"",""find"",""something"",""you"",""like""]",Sat Mar 20 11:15:58 +0000 2021,"✏️ 
RT DrJDrooghaag: 🔵 You will spend 50-60 years working so you might as well find something you like!

#Quote #Inspiration #Motivation #QOTD…  

#quote #botquote #citation #twitterquotes #twitter #automation #motivational #love #positive",1.37323E+18,happy,
"[""we"",""cannot"",""always"",""choose"",""the"",""circumstances"",""in"",""our"",""life"",""my"",""entire"",""childhood"",""was"",""about"",""dodging"",""fear"",""the"",""freedom"",""lies"",""in"",""kn…""]",Sat Mar 20 11:15:58 +0000 2021,"RT @MyPowertalk: We can’t always choose
the circumstances in our life.

My entire childhood
was about dodging fear.

The freedom lies in kn…",1.37323E+18,happy,
"[""so"",""happy"",""to"",""make"",""an"",""impact"",""let us"",""work"",""together"",""and"",""increase"",""your"",""sales"",""in"",""2020"",""and"",""beyond""]",Sat Mar 20 11:15:54 +0000 2021,RT @justpositionit: So happy to make an impact! Let’s work together and increase your sales in 2020 and beyond!  #testimonial #copywriting…,1.37323E+18,happy,
"[""visit"",""graciethebluejay"",""instagram""]",Sat Mar 20 11:15:50 +0000 2021,Visit gracie_the_bluejay instagram #morning #sunrise #wildlife #birds #bluejay #rescue #love #Disneyland #Disney #WaltDisneyWorld https://t.co/HnjSl4QqoP,1.37323E+18,happy,
"[""free"",""your"",""mind"",""and"",""your"",""soul"",""everyone"",""you"",""sound"",""prejudice"",""asf""]",Sat Mar 20 11:15:49 +0000 2021,@vaek47 @LaRayy27 Free your mind and your soul #love everyone . You sound prejudice asf,1.37323E+18,happy,
"[""2000s"",""the"",""only"",""jodis"",""made"",""in"",""heaven👼"",""1"",""baapbeti"",""👨‍👧"",""2"",""maabeta"",""👩‍👧"",""agree❤️"",""2000s""]",Sat Mar 20 11:15:42 +0000 2021,"RT @born_2000s: The only jodis made in heaven👼
      1. Baap-Beti 👨‍👧
      2. Maa-Beta 👩‍👧
                    Agree?❤️

@born_2000s 
#Sat…",1.37323E+18,happy,
"[""so"",""far"",""what"",""ive"",""heard"",""has"",""been"",""spot"",""on"",""i"",""anything"",""especially"",""for""]",Sat Mar 20 11:15:41 +0000 2021,"So far, what I've heard, has been spot on! I #love #learning anything #youtube ! Especially for #free !!",1.37323E+18,happy,
"[""thy"",""fate"",""is"",""the"",""common"",""fate"",""of"",""all"",""into"",""each"",""life"",""some"",""rain"",""must"",""fall"",""henry"",""wadsworth"",""longfellow""]",Sat Mar 20 11:15:34 +0000 2021,"""Thy fate is the common fate of all: into each life some rain must fall.""  -- Henry Wadsworth Longfellow

#quotes #quotesoftheday #quoteoftheday #LiteraturePosts #quote #book #art #poem #poetry #poetrycommunity #poetrylovers #books #Longfellow #Americana #rain  #life #Fate #love https://t.co/oe14oT03AM",1.37323E+18,happy,
"[""i"",""came"",""out"",""to"",""as"",""trans"",""a"",""few"",""months"",""ago"",""to"",""my"",""close"",""family"",""amp"",""what"",""i"",""presumed"",""to"",""be"",""close"",""friends"",""apparently"",""i"",""was"",""wrong"",""in"",""that"",""assumption"",""had"",""a"",""huge"",""fight"",""with"",""a"",""few"",""close"",""friends"",""and"",""now"",""i"",""could"",""really"",""use"",""some"",""love"",""and"",""support"",""right"",""now""]",Sat Mar 20 11:15:21 +0000 2021,"I came out to as trans a few months ago to my close family &amp; (What I presumed to be) Close friends. Apparently I was wrong in that assumption, had a huge fight with a few close friends and now I could really use some love and support right now #LGBTQ #TransWomenareWomen #love",1.37323E+18,happy,
"[""cc"",""vocal"",""coach"",""react"",""to"",""enrique"",""ramil"",""soy"",""lo"",""prohibido"",""cover"",""amazing"",""via""]",Sat Mar 20 11:15:13 +0000 2021,C-C VOCAL COACH REACT TO ENRIQUE RAMIL SOY LO PROHIBIDO COVER- AMAZING https://t.co/E0xGOq6G0W via @YouTube #facebookmusic #Youtubemusic #Spanishsongs #EnriqueRamil #Love #Follow #Amazing #Wow #Spanishmusic #Popmusic #Reaction #Reactionvideo #Musicreactions  #ArtistonInstagram,1.37323E+18,happy,
"[""amazon"",""today´s"",""deals"",""coupon"",""best"",""price"",""deal"",""want"",""to"",""buy""]",Sat Mar 20 11:15:04 +0000 2021,Amazon Today´s Deals: https://t.co/z3ezLC6xY4 #followback #funny #photography #pets #friends #love #photooftheday #picoftheday #style #fashion #food #travel coupon best price deal want to buy #offers https://t.co/22XRIuu6C6,1.37323E+18,happy,
"[""i"",""dont"",""know"",""how"",""we"",""get"",""attached"",""to"",""a"",""person"",""that"",""we"",""are"",""ready"",""to"",""sacrifice"",""everything"",""and"",""want"",""to"",""lead"",""a"",""life"",""with"",""them"",""i"",""guess"",""thats"",""the"",""magic"",""of"",""love""]",Sat Mar 20 11:14:50 +0000 2021,"I don't know how we get attached to a person that we are ready to sacrifice everything and want to lead a life with them. I guess that's the magic of love. 
#love",1.37323E+18,happy,
"[""cold"",""light""]",Sat Mar 20 11:14:40 +0000 2021,Cold light. #winter #snow #nature #love #photography #fashion #travel #christmas #instagood #mountains #photooftheday #autumn #summer #style #landscape #cold #ski #beautiful #fall #picoftheday #instagram #naturephotography #art #like #skiing #bhfyp #winterwonderland #photo https://t.co/uRSVhH8l7P,1.37323E+18,happy,
"[""shlomit"",""levi"",""amp"",""rebbesoul"",""bereshit"",""genesis"",""from"",""the"",""regendered"",""bible"",""b"",""via""]",Sat Mar 20 11:14:37 +0000 2021,"Shlomit Levi &amp; RebbeSoul
Bereshit (Genesis) From the Regendered Bible B... https://t.co/L6ONmFWKSE via @YouTube #Yemeni #Israel 
#music #paylists #woman #Bible #love",1.37323E+18,happy,
"[""fitness"",""mat""]",Sat Mar 20 11:14:28 +0000 2021,"FITNESS MAT
#fitness #gym #workout #fitnessmotivation #motivation #fit #bodybuilding #love #training #health #fitfam #healthylifestyle #sport #instagram #healthy  #follow #gymlife  #crossfit #personaltrainer  #exercise #muscle 

https://t.co/gHMo8i7MOS https://t.co/0sArM4gnU9",1.37323E+18,happy,
"[""great"",""poem"",""we"",""all"",""are"",""like"",""drops"",""of"",""oceanmaybe"",""tiny"",""compared"",""to"",""the"",""entire"",""ocean"",""nonetheless"",""we"",""have"",""all"",""the"",""qualities"",""of"",""an"",""ocean"",""if"",""the"",""drops"",""did not"",""exist"",""the"",""ocean"",""would not"",""exist"",""so"",""let us"",""join"",""together"",""amp"",""flood"",""the"",""world"",""in"",""amp""]",Sat Mar 20 11:14:23 +0000 2021,"Great poem! We all are like drops of ocean-maybe tiny compared to the entire ocean, nonetheless we have all the qualities of an ocean. If the drops didn’t exist, the ocean wouldn’t exist. So let’s join together &amp; flood the world in  #love &amp; #kindness. #StarfishClub https://t.co/GmqkuJxvRl",1.37323E+18,happy,
"[""good"",""morning""]",Sat Mar 20 11:14:10 +0000 2021,"RT @KirstyMcQueen3: Good Morning

#artist #art #success #quotes #music #summer #photography #life #fashion #beauty #hiphop #inspiration #gi…",1.37323E+18,happy,
"[""rise"",""up"",""and"",""shine"",""your"",""light"",""natasha"",""mj"",""spira"",""have"",""faith"",""avere"",""fede""]",Sat Mar 20 11:14:08 +0000 2021,"Rise Up and Shine Your Light - Natasha MJ Spira
Have faith / Avere Fede.

https://t.co/cacsP0Dhce

#1nation1world #iorestoacasa #stayhome #followme #life #love #money #motivation #inspiration #quotes #twitter #pinterest #youtube #news #instagram #facebook #life #grazie #thankyou https://t.co/lmQdHjDAs3",1.37323E+18,happy,
"[""dandy！！"",""thank"",""you"",""for"",""watching""]",Sat Mar 20 11:13:57 +0000 2021,"RT @avalon521977: dandy！！

Thank you for watching.

#art #illustrator #illustratorlife #illustration #illustrationart #illust #pencildrawin…",1.37323E+18,happy,
"[""when"",""it has / it is"",""your"",""day"",""off"",""but"",""up"",""early"",""😂"",""i am"",""used"",""to"",""this"",""shit"",""now""]",Sat Mar 20 11:18:57 +0000 2021,When it’s your day off but up early 😂 I’m used to this shit now,1.37323E+18,happy,
"[""mf"",""40"",""years"",""old"",""still"",""tryna"",""control"",""somebody"",""“career”"",""😂""]",Sat Mar 20 11:18:57 +0000 2021,Mf 40 years old still tryna control somebody “career” 😂,1.37323E+18,happy,
"[""nah"",""this"",""too"",""funny"",""😂""]",Sat Mar 20 11:18:57 +0000 2021,"RT @livingluxry: Nah, this too funny 😂 https://t.co/flLk46FR9Q",1.37323E+18,happy,
"[""thats"",""not"",""chopper"",""whos"",""that😂""]",Sat Mar 20 11:18:57 +0000 2021,"@mar0221_ That's not Chopper, who's that?😂",1.37323E+18,happy,
"[""pmr"",""love"",""your"",""header"",""😂""]",Sat Mar 20 11:18:57 +0000 2021,@butterfly_pmr Love your header 😂,1.37323E+18,happy,
"[""wreckme"",""yall"",""did"",""me"",""dirty"",""sometimes"",""lol😂😂😂💚"",""good"",""one"",""my"",""first"",""smile"",""today""]",Sat Mar 20 11:18:57 +0000 2021,"RT @BamBam1A: @got7_wreck_me @BAMBAMxABYSS yall did me dirty sometimes lol😂😂😂💚
good one! my first smile today",1.37323E+18,happy,
"[""happy"",""birthday"",""bro"",""🎉"",""more"",""wins"",""more"",""sikaaa"",""more"",""betslipsbro😂😂❤️""]",Sat Mar 20 11:18:57 +0000 2021,"RT @thatEsselguy: Happy birthday bro 🎉 @clementarthur21 , more wins more sikaaa, more betslips.......bro😂😂❤️",1.37323E+18,happy,
"[""afrah"",""ur"",""peoples"",""sub"",""😭😂😂😂""]",Sat Mar 20 11:18:57 +0000 2021,@ComedianWaris @Mhaame_afrah ur people's sub 😭😂😂😂,1.37323E+18,happy,
"[""incestuous"",""dreams"",""fish"",""makes"",""sense"",""then"",""😂😂😂😂😂"",""oh"",""god"",""how"",""did"",""that"",""start"",""again"",""😂😂😂😂""]",Sat Mar 20 11:18:57 +0000 2021,"@RachVoodooChild Incestuous dreams... Fish makes sense then 😂😂😂😂😂

Oh god how did that start again? 😂😂😂😂",1.37323E+18,happy,
"[""210320"",""smtownampstore"",""fansign"",""dh"",""suddenly"",""entered"",""the"",""screen"",""amp"",""hc"",""was"",""like"",""“what"",""are"",""you"",""doing"",""you"",""crazy"",""brat”"",""then"",""hc"",""to…""]",Sat Mar 20 11:18:57 +0000 2021,"RT @zhaoguixian: 210320 SMTOWN&amp;STORE fansign —
DH suddenly entered the screen &amp; HC was like “what are you doing, you crazy brat” then HC to…",1.37323E+18,happy,
"[""humor"",""tired"",""of"",""being"",""so"",""accurate"",""so"",""many"",""times"",""fauxy"",""😂😂""]",Sat Mar 20 11:18:57 +0000 2021,RT @Being_Humor: Tired of being so accurate so many times @the_fauxy 😂😂 https://t.co/o7PQvCCxTd,1.37323E+18,happy,angry
"[""it"",""kills"",""me"",""when"",""people"",""who"",""bring"",""nothing"",""to"",""your"",""life"",""act"",""so"",""entitled😂""]",Sat Mar 20 11:18:57 +0000 2021,RT @manlikerex: It kills me when people who bring nothing to your life act so entitled😂,1.37323E+18,happy,
"[""jungkook"",""lmao😂""]",Sat Mar 20 11:18:57 +0000 2021,RT @likechizu: JUNGKOOK LMAO😂 https://t.co/Cu7mo0MpLZ,1.37323E+18,happy,
"[""i"",""was"",""drawing"",""according"",""to"",""picture"",""weh😂""]",Sat Mar 20 11:18:56 +0000 2021,@peterclassic1 I was drawing according to picture weh😂,1.37323E+18,happy,
"[""new"",""ones"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,@rfwalsh86 New ones 😂,1.37323E+18,happy,
"[""unexpected"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,@Renadyea @JakePurtell @tawfeeeek9 unexpected 😂,1.37323E+18,happy,
"[""thnks🙂😂""]",Sat Mar 20 11:18:56 +0000 2021,@KiranNaseer11 Thnks🙂😂,1.37323E+18,happy,
"[""what has / what is"",""joe"",""hart"",""done"",""that has / that is"",""so"",""bad"",""😂😂""]",Sat Mar 20 11:18:56 +0000 2021,@Steve32447522 @thespursweb What’s Joe Hart done that’s so bad? 😂😂,1.37323E+18,happy,
"[""you"",""re"",""just"",""a"",""mumu😂""]",Sat Mar 20 11:18:56 +0000 2021,@chubiei you re just a mumu😂,1.37323E+18,happy,
"[""😂"",""v"",""expectation"",""reality""]",Sat Mar 20 11:18:56 +0000 2021,"RT @tawanchapter: 😂 @Tawan_V 

Expectation                               Reality https://t.co/ManUYn56Lo",1.37323E+18,happy,
"[""hahaha"",""finallyyy😂"",""thank"",""youu"",""bit""]",Sat Mar 20 11:18:56 +0000 2021,RT @1004gyul: Hahaha finallyyy😂 thank youu Bit https://t.co/yVXnUnQfWT,1.37323E+18,happy,
"[""turner"",""hahahaha"",""yeah"",""somethin"",""like"",""that"",""late"",""😉😂""]",Sat Mar 20 11:18:56 +0000 2021,@Doug_Turner Hahahaha yeah somethin like that late 😉😂,1.37323E+18,happy,
"[""if"",""i"",""texted"",""last"",""i"",""will not"",""text"",""again"",""until"",""you"",""respond"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,RT @neshaunknown: if I texted last.. I won’t text again until you respond 😂,1.37323E+18,happy,
"[""this"",""is"",""santa"",""reaction"",""when"",""he"",""has"",""2"",""waifus"",""beside"",""him"",""😂😂😂""]",Sat Mar 20 11:18:56 +0000 2021,This is santa reaction when he has 2 waifus beside him 😂😂😂 https://t.co/YLHi4xVtOj,1.37323E+18,happy,
"[""thecook"",""she has / she is"",""lost"",""perhaps"",""even"",""misguided"",""this"",""is"",""the"",""most"",""random"",""thing"",""i have"",""ever"",""come"",""across"",""today"",""because"",""it"",""really"",""has"",""nothing"",""to"",""do"",""ka"",""wena"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,@Fikz_the_Cook She’s lost perhaps even misguided. This is the most random thing I’ve ever come across today because it really has nothing to do ka wena 😂,1.37323E+18,happy,
"[""player"",""x"",""cant"",""be"",""compared"",""to"",""player"",""y"",""because"",""player"",""y"",""started"",""playing"",""at"",""18"",""but"",""player"",""x"",""at"",""29"",""fuck"",""off"",""😂😂""]",Sat Mar 20 11:18:56 +0000 2021,"@utdachi @MToTheO1994 @MufcJosh_ @tcourtois1i ""Player x can't be compared to player y because player y started playing at 18 but player x at 29"". Fuck off 😂😂",1.37323E+18,happy,
"[""tiktokviral"",""first"",""time"",""oyen"",""function"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,RT @My_tiktokViral: First time oyen function 😂 https://t.co/1mmsVTvJ1F,1.37323E+18,happy,
"[""you"",""clearly"",""have"",""never"",""been"",""anywhere"",""near"",""the"",""running"",""of"",""a"",""taxi"",""business"",""😂😂😂""]",Sat Mar 20 11:18:56 +0000 2021,@MlungicDont @JeremaneMatsoe4 @SebuzoVuyo You clearly have never been anywhere near the running of a taxi business 😂😂😂,1.37323E+18,happy,
"[""this"",""year"",""go"",""jola"",""dikobo"",""neh"",""😂🙌""]",Sat Mar 20 11:18:56 +0000 2021,RT @KoketsoMaleka_: This year go jola dikobo neh 😂🙌 https://t.co/YGdrkmVXjA,1.37323E+18,happy,fear
"[""going"",""back"",""to"",""the"",""ph"",""stressful😂"",""⏰718pm""]",Sat Mar 20 11:18:56 +0000 2021,"Going Back to the PH!
Stressful😂
⏰7:18pm https://t.co/5DLTCSZjP7",1.37323E+18,happy,
"[""me"",""too"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,Me too 😂 https://t.co/b2ZBAVgcTu,1.37323E+18,happy,
"[""bursin"",""kerems"",""reaction"",""to"",""eating"",""a"",""pickle"",""😂""]",Sat Mar 20 11:18:56 +0000 2021,"RT @onlyy_bursin: Kerem's reaction to eating a pickle 😂
#sençalkapımı https://t.co/O7NFW60kkO",1.37323E+18,happy,
"[""wait"",""jongho"",""wha"",""i am"",""confused"",""what"",""are"",""you"",""doing"",""munchkin"",""😂😩""]",Sat Mar 20 11:18:56 +0000 2021,Wait Jongho wha- i’m confused what are you doing munchkin~~  😂😩 https://t.co/RKpJw5WLQL,1.37323E+18,happy,
"[""khael"",""is"",""just"",""chillin"",""with"",""his"",""cakes"",""😂""]",Sat Mar 20 11:18:55 +0000 2021,khael is just chillin' with his cakes 😂,1.37323E+18,happy,
"[""hope"",""for"",""what"",""exactly"",""😂😂""]",Sat Mar 20 11:18:55 +0000 2021,@MandisaShuku Hope for what exactly?! 😂😂,1.37323E+18,happy,
"[""no"",""he"",""was not"",""that"",""articulate"",""he"",""made"",""flouncy"",""gestures"",""😂"",""i had / i would"",""rather"",""be"",""me"",""than"",""him"",""though"",""🤷"",""i"",""guess"",""he"",""was"",""going"",""for"",""the"",""whole"",""frenchman"",""stereotype"",""a"",""lil"",""masc"",""a"",""lil"",""fem"",""but"",""if"",""you"",""ask"",""me"",""that has / that is"",""perfect"",""i had / i would"",""rather"",""be"",""that"",""than"",""a"",""boorish"",""angry"",""guy""]",Sat Mar 20 11:18:55 +0000 2021,"@misstravels No he wasn’t that articulate, he made flouncy gestures 😂. I’d rather be me than him though 🤷. I guess he was going for the whole frenchman stereotype, a lil masc a lil fem. but if you ask me that’s perfect. I’d rather be that than a boorish angry guy.",1.37323E+18,happy,
"[""you"",""cant"",""just"",""wish"",""ozone"",""shippers"",""away"",""😂"",""ozo"",""the"",""budking"",""nengi"",""the"",""bozqueen""]",Sat Mar 20 11:18:55 +0000 2021,"RT @FentyAysher: You can't just wish Ozone shippers away 😂

#OzoneXPeriwinkle
 
OZO THE BUDKING 
NENGI THE BOZQUEEN https://t.co/92Ayi44X4K",1.37323E+18,happy,
"[""haggis"",""😂"",""im"",""not"",""even"",""scottish"",""mate"",""still"",""just"",""deflecting"",""from"",""the"",""point"",""go"",""eat"",""fucking"",""gulàš"",""or"",""something""]",Sat Mar 20 11:18:55 +0000 2021,@ETvaroznik Haggis 😂? Im not even Scottish mate. Still just deflecting from the point. Go eat fucking Gulàš or something :),1.37323E+18,happy,
"[""exposing"",""bambam"",""😂😂😂💚""]",Sat Mar 20 11:18:55 +0000 2021,Exposing Bambam 😂😂😂💚 https://t.co/Ycil8EwZTP,1.37323E+18,happy,
"[""gorlll"",""hows"",""ur"",""feet"",""now"",""😂😭😭""]",Sat Mar 20 11:18:55 +0000 2021,@anisahhrasidi gorlll hows ur feet now?? 😂😭😭,1.37323E+18,happy,
"[""today"",""is"",""world"",""happiness"",""day"",""a"",""perfect"",""time"",""to"",""reflect"",""on"",""the"",""nature"",""of"",""happiness"",""whether"",""happiness"",""or"",""unhappiness"",""sadhguru"",""says"",""essentially"",""it"",""happens"",""from"",""within""]",Sat Mar 20 11:18:58 +0000 2021,"Today is World Happiness Day! A perfect time to reflect on the nature of happiness. Whether happiness or unhappiness, Sadhguru says essentially, it happens from within. 

#Sadhguru #WorldHappinessDay #Happiness #Wisdom #Inspiration #quote https://t.co/xz2JjU0juu",1.37323E+18,happy,
"[""with"",""our"",""world"",""facing"",""unprecedented"",""challenges"",""wellbeing"",""matters"",""more"",""than"",""ever"",""one"",""small"",""positive"",""thought"",""in"",""the"",""morning"",""can"",""make"",""a"",""positive"",""impact"",""on"",""the"",""way"",""you"",""live"",""happylive"",""is"",""too"",""short"",""not"",""to"",""be""]",Sat Mar 20 11:18:51 +0000 2021,"With our world facing unprecedented challenges, wellbeing matters more than ever. One small positive thought in the morning can make a positive impact on the way you live https://t.co/sIyhZTqYmv happy,live is too short not to be . #happiness #happinessday #happinessday2021 https://t.co/MIDJU4k7HE",1.37323E+18,happy,
"[""wishing"",""joy"",""to"",""everyone"",""on"",""let us"",""spread"",""happiness"",""around"",""us""]",Sat Mar 20 11:18:23 +0000 2021,"RT @Nyksindia: Wishing joy to everyone on #InternationalDayOfHappiness. Let’s spread happiness around us.
#happiness
#NYKSIndia 
#NYKS4Nati…",1.37323E+18,happy,
"[""on"",""this"",""here"",""are"",""our"",""ssrvm"",""students"",""giving"",""interesting"",""answers"",""on"",""what"",""does"",""mean"",""to"",""them"",""watch"",""the"",""video"",""on""]",Sat Mar 20 11:09:20 +0000 2021,"On this #InternationalDayOfHappiness, here are our SSRVM students giving interesting answers on what does #Happiness mean to them?

Watch the video on : https://t.co/w4xTyVyjyD

#WorldHappinessDay #EducationMatters #happiness #HappinessMantra #happinessday2021",1.37323E+18,happy,
"[""here’s"",""some"",""really"",""useful"",""tips"",""to"",""a"",""happier"",""lifethanks"",""for"",""sharing""]",Sat Mar 20 11:09:13 +0000 2021,"#InternationalDayOfHappiness - here’s some really useful tips to a happier life,thanks for sharing @actionhappiness #happiness https://t.co/137sZsTdOm",1.37323E+18,happy,
"[""what"",""made"",""you"",""happy"",""this"",""week"",""check"",""out"",""survey"",""for"",""me"",""it"",""was"",""laughing"",""out"",""loud"",""at"",""gogglebox"",""reviewing"",""naked"",""attraction""]",Sat Mar 20 11:09:10 +0000 2021,"What made you happy this week? check out @samaritans survey. For me it was laughing out loud at gogglebox reviewing Naked Attraction. https://t.co/dZLZnDvpdV
#InternationalDayOfHappiness2021
#Happiness
#laughter 
#laugh https://t.co/yn18xIddLs",1.37323E+18,happy,
"[""on"",""this"",""world"",""happiness"",""day"",""or"",""international"",""happiness"",""day"",""lets"",""see"",""where"",""our"",""beloved"",""largest"",""partly"",""free"",""democracy"",""s…""]",Sat Mar 20 11:09:09 +0000 2021,"RT @NonViolent14: On This World Happiness Day or International Happiness Day, let's see where Our Beloved Largest ""Partly free Democracy"" S…",1.37323E+18,happy,happy
"[""spread"",""happiness"",""wherever"",""you"",""go""]",Sat Mar 20 11:09:04 +0000 2021,"RT @sigmainstitutes: Spread happiness wherever you go..!!
#InternationalDayOfHappiness #Happiness #beinghappy #beinghappyisachoice #beingha…",1.37323E+18,happy,
"[""indrani"",""count"",""amp"",""rejoice"",""in"",""the"",""many"",""happy"",""moments"",""that"",""you"",""experience"",""today"",""a"",""warm"",""cup"",""of"",""coffee"",""the"",""sound"",""of"",""a"",""child’s"",""laugh…""]",Sat Mar 20 11:09:02 +0000 2021,"RT @Ghosh_Indrani: Count &amp; rejoice in the many happy moments that you experience today - a warm cup of coffee, the sound of a child’s laugh…",1.37323E+18,happy,
"[""happy"",""international"",""day"",""of"",""happiness"",""to"",""all"",""of"",""our"",""engineers"",""for"",""some"",""top"",""tips"",""on"",""living"",""a"",""happier"",""life"",""book"",""on"",""to"",""this"",""webinar"",""surely"",""theres"",""no"",""better"",""use"",""of"",""half"",""an"",""hour""]",Sat Mar 20 11:09:01 +0000 2021,"Happy International Day of Happiness to all of our @ICE_engineers! For some top tips on living a happier life, book on to this webinar! Surely there's no better use of half an hour! #Happiness
https://t.co/C6S61hu36q",1.37323E+18,happy,
"[""india"",""ranks"",""139"",""out"",""of"",""149"",""countries"",""in"",""world"",""happiness"",""report"",""heres"",""list"",""of"",""20"",""happiest"",""nations"",""hindustan"",""times""]",Sat Mar 20 11:08:45 +0000 2021,RT @sukant9993: India ranks 139 out of 149 countries in World Happiness Report | Here's list of 20 happiest nations | Hindustan Times https…,1.37323E+18,happy,happy
"[""always"",""find"",""opportunities"",""to"",""make"",""someone"",""smile"",""and"",""to"",""offer"",""random"",""acts"",""of"",""kindness"",""😻""]",Sat Mar 20 10:53:41 +0000 2021,"RT @susialika5: Always
  Find 
Opportunities 
 To make
Someone smile ,and to offer random acts of kindness 😻

#HappyWeekend #TwitterFriends…",1.37323E+18,happy,
"[""follow"",""for"",""pinned"",""and"",""i"",""will"",""yours"",""share"",""off"",""my"",""page"",""and"",""spread"",""drop"",""your"",""links"",""below""]",Sun Mar 21 15:34:05 +0000 2021,"RT @froznintimbuk2: Follow for #follow
#RT my pinned, and I will RT yours
Share off my page and spread #happiness.
Drop your links below
#w…",1.37366E+18,happy,
